time,temperature_2m,relative_humidity_2m,precipitation,rain,cloud_cover,wind_speed_10m,wind_gusts_10m,session_key,circuit_key,weather_date,latitude,longitude
2025-07-27T15:00,16.6,77,0.2,0.2,100,12.9,28.1,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T16:00,15.4,92,2.0,2.0,99,6.3,29.5,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T17:00,14.3,91,2.2,2.2,100,15.7,30.6,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T18:00,14.1,96,0.4,0.4,99,12.6,32.8,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T19:00,13.9,94,0.0,0.0,100,12.6,25.6,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T20:00,13.4,94,0.2,0.2,100,13.5,25.9,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T21:00,13.2,96,0.5,0.5,100,14.1,26.6,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T22:00,13.0,98,0.7,0.7,100,13.8,27.4,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T23:00,12.9,99,0.3,0.3,100,14.0,26.6,9939,7,2025-07-27,50.4372,5.9714
2025-08-03T00:00,18.8,77,0.9,0.9,99,20.5,33.5,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T01:00,17.8,83,0.4,0.4,100,5.2,31.7,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T02:00,17.2,90,0.6,0.6,100,11.2,20.2,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T03:00,16.9,94,1.0,1.0,100,7.8,20.9,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T04:00,17.1,93,0.0,0.0,100,6.8,13.7,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T05:00,17.7,91,0.0,0.0,100,4.8,13.0,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T06:00,18.3,85,0.1,0.1,100,9.5,20.5,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T07:00,19.0,79,0.0,0.0,98,8.1,22.0,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T08:00,21.0,68,0.0,0.0,100,8.1,23.4,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T09:00,22.6,59,0.0,0.0,100,7.9,24.1,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T10:00,24.1,51,0.0,0.0,40,8.0,24.5,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T11:00,25.2,47,0.0,0.0,100,9.7,27.7,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T12:00,25.9,43,0.0,0.0,100,11.1,29.9,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T13:00,24.0,47,0.0,0.0,100,12.2,33.1,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T14:00,24.0,46,0.0,0.0,100,12.8,31.3,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T15:00,24.0,46,0.0,0.0,100,13.8,32.0,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T16:00,23.1,49,0.0,0.0,100,12.8,32.4,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T17:00,21.7,57,0.1,0.1,100,11.7,28.4,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T18:00,20.2,67,0.0,0.0,100,10.4,24.5,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T19:00,19.5,71,0.0,0.0,100,8.7,20.9,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T20:00,19.1,72,0.0,0.0,100,9.2,18.0,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T21:00,18.6,73,0.0,0.0,100,10.1,19.4,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T22:00,18.2,74,0.0,0.0,100,10.2,19.8,9928,4,2025-08-03,47.5822,19.2511
2025-08-03T23:00,17.9,74,0.0,0.0,97,8.4,19.8,9928,4,2025-08-03,47.5822,19.2511
2025-08-31T00:00,18.9,71,0.0,0.0,100,23.1,30.6,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T01:00,19.2,73,0.0,0.0,98,24.4,32.8,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T02:00,18.1,81,0.8,0.8,100,25.6,34.9,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T03:00,17.7,87,1.1,1.1,100,23.8,34.9,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T04:00,18.0,87,0.9,0.9,100,25.4,33.8,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T05:00,18.2,88,0.0,0.0,100,24.7,34.2,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T06:00,18.4,88,0.1,0.1,96,24.4,32.8,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T07:00,18.6,89,0.1,0.1,48,23.0,32.8,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T08:00,18.9,85,0.0,0.0,39,22.8,30.6,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T09:00,19.2,80,0.0,0.0,16,19.6,29.5,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T10:00,19.4,78,0.0,0.0,92,19.5,25.2,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T11:00,19.8,75,0.0,0.0,99,18.1,25.6,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T12:00,20.1,73,0.0,0.0,100,15.7,23.0,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T13:00,20.4,69,0.0,0.0,100,13.5,18.0,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T14:00,20.3,74,0.0,0.0,100,6.7,16.6,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T15:00,19.7,74,0.2,0.2,100,6.8,8.6,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T16:00,18.9,79,0.2,0.2,100,8.4,11.5,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T17:00,18.3,83,0.0,0.0,100,9.2,13.3,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T18:00,18.3,83,0.0,0.0,99,7.5,13.3,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T19:00,18.2,82,0.0,0.0,100,9.6,13.3,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T20:00,18.0,84,0.0,0.0,100,8.8,14.4,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T21:00,17.8,85,0.0,0.0,100,9.4,14.0,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T22:00,17.8,84,0.0,0.0,100,10.4,15.5,9920,55,2025-08-31,52.3888,4.5409
2025-08-31T23:00,17.8,83,0.0,0.0,100,9.1,15.1,9920,55,2025-08-31,52.3888,4.5409
2025-09-07T00:00,17.5,86,0.0,0.0,86,5.4,11.2,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T01:00,16.5,87,0.0,0.0,99,3.8,9.0,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T02:00,16.2,87,0.0,0.0,48,3.8,7.2,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T03:00,15.8,87,0.0,0.0,70,4.0,7.9,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T04:00,15.4,88,0.0,0.0,93,4.4,8.6,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T05:00,15.1,88,0.0,0.0,97,4.2,9.0,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T06:00,16.2,86,0.0,0.0,98,4.0,8.6,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T07:00,18.7,81,0.0,0.0,99,1.6,8.3,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T08:00,20.9,73,0.0,0.0,30,0.9,9.0,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T09:00,22.4,68,0.0,0.0,99,1.0,10.4,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T10:00,23.5,62,0.0,0.0,48,2.2,13.0,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T11:00,24.2,58,0.0,0.0,71,3.3,14.8,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T12:00,24.8,55,0.0,0.0,97,4.5,16.9,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T13:00,25.1,52,0.0,0.0,58,6.0,19.4,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T14:00,25.4,51,0.0,0.0,100,5.3,18.7,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T15:00,25.4,51,0.0,0.0,100,3.6,16.6,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T16:00,25.0,53,0.0,0.0,100,2.5,11.5,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T17:00,23.8,65,0.0,0.0,100,3.7,7.9,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T18:00,21.7,74,0.0,0.0,99,2.8,7.2,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T19:00,20.9,77,0.0,0.0,100,1.9,4.3,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T20:00,19.8,83,0.0,0.0,78,3.8,7.6,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T21:00,18.6,88,0.0,0.0,4,3.8,8.6,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T22:00,17.8,91,0.0,0.0,0,3.7,7.9,9912,39,2025-09-07,45.6156,9.2811
2025-09-07T23:00,17.1,91,0.0,0.0,0,4.6,9.0,9912,39,2025-09-07,45.6156,9.2811
2025-09-21T00:00,15.9,78,0.4,0.4,100,18.6,42.8,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T01:00,16.6,71,0.1,0.1,100,17.3,40.3,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T02:00,16.5,72,0.0,0.0,100,18.2,40.0,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T03:00,16.4,74,0.0,0.0,100,19.1,42.1,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T04:00,16.5,74,0.0,0.0,100,20.4,45.7,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T05:00,16.8,73,0.0,0.0,100,22.1,49.0,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T06:00,17.3,71,0.0,0.0,100,23.1,52.6,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T07:00,17.8,69,0.0,0.0,100,23.4,53.6,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T08:00,18.4,67,0.0,0.0,100,24.4,56.5,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T09:00,18.5,66,0.0,0.0,98,26.0,59.4,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T10:00,19.1,62,0.0,0.0,100,25.8,59.8,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T11:00,18.8,66,0.0,0.0,100,25.7,60.1,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T12:00,18.9,66,0.0,0.0,100,24.7,60.1,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T13:00,18.2,68,0.0,0.0,100,23.7,61.9,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T14:00,17.8,70,0.0,0.0,100,21.8,53.6,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T15:00,17.1,73,0.0,0.0,100,25.5,56.2,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T16:00,16.9,73,0.0,0.0,100,24.2,56.5,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T17:00,16.5,75,0.0,0.0,98,23.1,53.6,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T18:00,16.0,81,0.0,0.0,100,19.5,52.2,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T19:00,16.0,80,0.0,0.0,100,19.6,43.2,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T20:00,16.0,79,0.0,0.0,98,22.7,50.0,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T21:00,15.8,79,0.1,0.1,94,23.3,52.2,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T22:00,15.7,80,0.1,0.1,52,20.6,51.5,9904,144,2025-09-21,40.3725,49.8533
2025-09-21T23:00,15.8,78,0.1,0.1,71,18.0,45.4,9904,144,2025-09-21,40.3725,49.8533
2025-10-05T00:00,26.6,87,0.0,0.0,100,5.4,13.3,9896,61,2025-10-05,1.2914,103.864
2025-10-05T01:00,28.5,84,0.0,0.0,71,7.2,18.0,9896,61,2025-10-05,1.2914,103.864
2025-10-05T02:00,29.6,73,0.0,0.0,34,9.0,23.8,9896,61,2025-10-05,1.2914,103.864
2025-10-05T03:00,30.5,66,0.0,0.0,43,11.2,31.3,9896,61,2025-10-05,1.2914,103.864
2025-10-05T04:00,28.0,71,1.6,1.6,98,16.4,42.1,9896,61,2025-10-05,1.2914,103.864
2025-10-05T05:00,29.0,67,0.1,0.1,100,10.4,39.2,9896,61,2025-10-05,1.2914,103.864
2025-10-05T06:00,30.5,64,0.0,0.0,99,10.8,27.4,9896,61,2025-10-05,1.2914,103.864
2025-10-05T07:00,29.6,68,0.0,0.0,100,9.0,27.4,9896,61,2025-10-05,1.2914,103.864
2025-10-05T08:00,29.7,67,0.0,0.0,84,6.5,23.8,9896,61,2025-10-05,1.2914,103.864
2025-10-05T09:00,29.9,66,0.0,0.0,72,5.3,19.1,9896,61,2025-10-05,1.2914,103.864
2025-10-05T10:00,29.2,71,0.0,0.0,99,6.0,15.5,9896,61,2025-10-05,1.2914,103.864
2025-10-05T11:00,28.1,78,0.0,0.0,70,10.4,19.4,9896,61,2025-10-05,1.2914,103.864
2025-10-05T12:00,27.8,83,0.0,0.0,84,5.8,20.5,9896,61,2025-10-05,1.2914,103.864
2025-10-05T13:00,27.4,87,0.1,0.1,96,2.8,11.2,9896,61,2025-10-05,1.2914,103.864
2025-10-05T14:00,27.2,88,0.0,0.0,100,2.4,5.8,9896,61,2025-10-05,1.2914,103.864
2025-10-05T15:00,26.7,90,0.0,0.0,98,3.3,8.3,9896,61,2025-10-05,1.2914,103.864
2025-10-05T16:00,26.2,92,0.0,0.0,91,2.3,6.1,9896,61,2025-10-05,1.2914,103.864
2025-10-05T17:00,26.0,93,0.0,0.0,98,3.6,6.8,9896,61,2025-10-05,1.2914,103.864
2025-10-05T18:00,25.8,95,0.0,0.0,100,2.4,9.4,9896,61,2025-10-05,1.2914,103.864
2025-10-05T19:00,25.6,94,0.0,0.0,99,5.6,10.8,9896,61,2025-10-05,1.2914,103.864
2025-10-05T20:00,25.4,93,0.0,0.0,80,3.9,10.8,9896,61,2025-10-05,1.2914,103.864
2025-10-05T21:00,25.2,93,0.0,0.0,98,5.5,10.1,9896,61,2025-10-05,1.2914,103.864
2025-10-05T22:00,25.1,93,0.0,0.0,95,6.5,14.8,9896,61,2025-10-05,1.2914,103.864
2025-10-05T23:00,25.0,94,0.0,0.0,97,0.3,11.9,9896,61,2025-10-05,1.2914,103.864
2025-10-19T00:00,31.6,38,0.0,0.0,18,11.0,22.7,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T01:00,30.6,41,0.0,0.0,23,11.5,19.1,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T02:00,30.0,42,0.0,0.0,34,9.4,18.7,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T03:00,29.2,43,0.0,0.0,28,7.5,14.8,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T04:00,28.0,47,0.0,0.0,0,15.2,23.4,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T05:00,27.6,45,0.0,0.0,0,15.8,28.4,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T06:00,25.1,45,0.0,0.0,0,10.1,25.6,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T07:00,22.1,51,0.0,0.0,0,6.5,15.8,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T08:00,20.8,54,0.0,0.0,0,7.2,10.4,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T09:00,21.0,47,0.0,0.0,0,13.7,20.5,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T10:00,21.0,42,0.0,0.0,0,18.4,30.2,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T11:00,20.5,57,0.0,0.0,0,19.5,31.7,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T12:00,20.0,67,0.0,0.0,0,22.7,35.6,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T13:00,19.7,59,0.0,0.0,0,22.8,37.8,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T14:00,20.5,53,0.0,0.0,0,25.1,41.8,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T15:00,21.8,48,0.0,0.0,0,25.7,46.4,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T16:00,23.5,41,0.0,0.0,0,23.5,45.7,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T17:00,25.1,35,0.0,0.0,0,22.7,43.2,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T18:00,27.6,24,0.0,0.0,0,21.5,43.2,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T19:00,28.7,20,0.0,0.0,0,20.1,41.4,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T20:00,29.4,18,0.0,0.0,0,17.9,39.2,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T21:00,29.5,17,0.0,0.0,0,16.5,35.3,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T22:00,29.2,17,0.0,0.0,0,15.4,32.4,9888,9,2025-10-19,30.1328,-97.6411
2025-10-19T23:00,28.4,18,0.0,0.0,0,13.5,29.2,9888,9,2025-10-19,30.1328,-97.6411
2025-10-26T00:00,24.2,21,0.0,0.0,9,9.8,24.1,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T01:00,22.8,25,0.0,0.0,23,12.1,23.0,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T02:00,21.2,33,0.0,0.0,3,12.4,24.8,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T03:00,20.1,46,0.0,0.0,1,7.9,23.8,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T04:00,19.5,50,0.0,0.0,0,8.7,18.4,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T05:00,18.7,52,0.0,0.0,2,8.1,19.4,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T06:00,17.9,54,0.0,0.0,0,4.0,17.3,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T07:00,17.0,59,0.0,0.0,0,0.7,8.6,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T08:00,15.8,65,0.0,0.0,3,1.3,4.7,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T09:00,14.8,71,0.0,0.0,1,0.9,5.0,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T10:00,13.9,76,0.0,0.0,0,1.9,4.7,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T11:00,13.2,80,0.0,0.0,0,3.2,6.1,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T12:00,12.2,86,0.0,0.0,0,1.0,6.1,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T13:00,12.3,84,0.0,0.0,0,1.3,4.3,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T14:00,14.4,72,0.0,0.0,0,0.4,8.3,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T15:00,17.3,53,0.0,0.0,2,1.3,13.0,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T16:00,20.0,43,0.0,0.0,6,1.5,15.8,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T17:00,22.7,35,0.0,0.0,0,1.8,17.6,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T18:00,24.6,27,0.0,0.0,0,1.7,17.6,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T19:00,26.0,21,0.0,0.0,0,2.3,17.6,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T20:00,26.8,18,0.0,0.0,0,2.6,18.4,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T21:00,27.2,16,0.0,0.0,38,5.1,20.2,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T22:00,27.0,17,0.0,0.0,36,7.5,23.0,9877,65,2025-10-26,19.4042,-99.0907
2025-10-26T23:00,25.9,20,0.0,0.0,83,11.2,28.4,9877,65,2025-10-26,19.4042,-99.0907
2025-11-09T00:00,16.5,91,0.1,0.1,100,15.4,48.2,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T01:00,16.0,92,0.7,0.7,100,18.9,42.8,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T02:00,15.6,93,0.1,0.1,100,17.9,41.4,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T03:00,15.1,93,0.2,0.2,100,17.8,40.7,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T04:00,14.9,92,0.1,0.1,100,17.1,39.6,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T05:00,14.8,88,0.2,0.2,99,16.7,41.0,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T06:00,14.6,90,0.1,0.1,86,12.8,36.0,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T07:00,14.2,92,0.0,0.0,73,11.6,27.0,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T08:00,14.2,92,0.0,0.0,96,9.9,23.8,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T09:00,14.5,90,0.0,0.0,88,10.2,22.3,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T10:00,15.4,84,0.0,0.0,91,10.8,25.2,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T11:00,16.7,78,0.1,0.1,100,12.6,29.5,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T12:00,17.1,76,0.1,0.1,96,12.7,30.6,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T13:00,18.0,73,0.2,0.2,94,13.0,31.3,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T14:00,18.7,72,0.2,0.2,68,13.7,34.2,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T15:00,19.5,68,0.1,0.1,65,13.5,35.6,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T16:00,19.4,69,0.1,0.1,82,14.5,37.1,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T17:00,18.9,72,0.0,0.0,79,15.4,38.2,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T18:00,17.4,79,0.0,0.0,94,17.0,40.0,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T19:00,17.1,79,0.0,0.0,86,15.9,41.0,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T20:00,16.5,80,0.0,0.0,100,15.4,37.8,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T21:00,15.2,86,0.1,0.1,98,14.1,36.4,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T22:00,14.6,88,0.0,0.0,99,14.7,33.8,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-09T23:00,14.3,89,0.0,0.0,100,14.3,33.8,9869,14,2025-11-09,-23.7036,-46.6997
2025-11-23T00:00,15.7,58,0.0,0.0,70,6.9,10.1,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T01:00,13.5,61,0.0,0.0,88,6.5,13.3,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T02:00,13.6,54,0.0,0.0,91,10.0,18.4,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T03:00,13.3,54,0.0,0.0,95,10.3,21.2,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T04:00,12.3,58,0.0,0.0,80,8.9,19.8,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T05:00,11.6,60,0.0,0.0,91,8.6,16.9,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T06:00,11.1,63,0.0,0.0,26,7.7,16.9,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T07:00,11.4,63,0.0,0.0,11,7.7,15.8,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T08:00,10.7,67,0.0,0.0,13,5.9,14.0,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T09:00,10.4,65,0.0,0.0,1,4.3,10.8,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T10:00,10.1,63,0.0,0.0,0,2.3,6.8,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T11:00,9.9,62,0.0,0.0,1,1.6,4.0,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T12:00,9.1,66,0.0,0.0,22,0.2,3.2,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T13:00,8.7,67,0.0,0.0,34,0.7,1.4,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T14:00,8.6,70,0.0,0.0,18,3.7,7.9,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T15:00,9.2,68,0.0,0.0,2,4.2,9.7,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T16:00,11.2,65,0.0,0.0,1,5.8,12.2,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T17:00,13.6,56,0.0,0.0,8,6.2,15.5,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T18:00,15.4,51,0.0,0.0,1,6.8,18.0,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T19:00,16.5,48,0.0,0.0,0,5.5,18.4,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T20:00,17.5,48,0.0,0.0,0,3.8,16.6,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T21:00,18.0,47,0.0,0.0,1,4.0,14.0,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T22:00,18.1,45,0.0,0.0,1,6.2,16.6,9858,152,2025-11-23,36.1162,-115.1745
2025-11-23T23:00,17.8,49,0.0,0.0,0,5.8,16.6,9858,152,2025-11-23,36.1162,-115.1745
2025-11-30T00:00,17.4,79,0.0,0.0,0,8.3,11.2,9850,150,2025-11-30,25.49,51.4542
2025-11-30T01:00,16.9,82,0.0,0.0,0,7.8,11.9,9850,150,2025-11-30,25.49,51.4542
2025-11-30T02:00,16.5,86,0.0,0.0,0,7.0,11.2,9850,150,2025-11-30,25.49,51.4542
2025-11-30T03:00,16.1,87,0.0,0.0,0,7.0,9.7,9850,150,2025-11-30,25.49,51.4542
2025-11-30T04:00,17.4,83,0.0,0.0,0,8.8,12.2,9850,150,2025-11-30,25.49,51.4542
2025-11-30T05:00,20.0,72,0.0,0.0,0,10.7,17.3,9850,150,2025-11-30,25.49,51.4542
2025-11-30T06:00,22.8,63,0.0,0.0,0,10.8,19.1,9850,150,2025-11-30,25.49,51.4542
2025-11-30T07:00,24.1,58,0.0,0.0,4,10.7,21.6,9850,150,2025-11-30,25.49,51.4542
2025-11-30T08:00,25.0,53,0.0,0.0,2,10.3,21.6,9850,150,2025-11-30,25.49,51.4542
2025-11-30T09:00,25.9,50,0.0,0.0,1,10.3,21.6,9850,150,2025-11-30,25.49,51.4542
2025-11-30T10:00,26.6,46,0.0,0.0,2,10.9,22.3,9850,150,2025-11-30,25.49,51.4542
2025-11-30T11:00,27.0,44,0.0,0.0,1,11.8,22.7,9850,150,2025-11-30,25.49,51.4542
2025-11-30T12:00,27.0,39,0.0,0.0,0,12.1,22.7,9850,150,2025-11-30,25.49,51.4542
2025-11-30T13:00,26.1,43,0.0,0.0,0,12.2,21.2,9850,150,2025-11-30,25.49,51.4542
2025-11-30T14:00,24.6,51,0.0,0.0,0,9.9,19.4,9850,150,2025-11-30,25.49,51.4542
2025-11-30T15:00,23.4,61,0.0,0.0,0,12.3,18.0,9850,150,2025-11-30,25.49,51.4542
2025-11-30T16:00,22.3,71,0.0,0.0,0,12.5,19.1,9850,150,2025-11-30,25.49,51.4542
