fact_pit_id,date_id,race_id,circuit_id,driver_id,team_id,weather_context_id,session_key,meeting_key,driver_number,lap_number,pit_time_utc,pit_duration_sec,lane_duration_sec,stop_duration_sec,pit_window_gain_loss_sec
1936,20250615,9963,23,44,5,9963,9963,1263,44,69,2025-06-15T19:33:14.229000+00:00,18.2,18.2,,
1937,20250615,9963,23,14,4,9963,9963,1263,14,69,2025-06-15T19:33:43.135000+00:00,18.2,18.2,,
1938,20250615,9963,23,27,7,9963,9963,1263,27,69,2025-06-15T19:33:46.010000+00:00,18.3,18.3,,
1939,20250629,9955,19,6,11,9955,9955,1264,6,2,2025-06-29T13:21:58.785000+00:00,21.297,21.297,2.2,-45.2675
1940,20250629,9955,19,87,6,9955,9955,1264,87,11,2025-06-29T13:33:15.023000+00:00,21.91,21.91,3.1,-0.29249999999999926
1941,20250629,9955,19,10,3,9955,9955,1264,10,12,2025-06-29T13:34:25.507000+00:00,21.959,21.959,3.0,-1.0956666666666712
1942,20250629,9955,19,27,7,9955,9955,1264,27,12,2025-06-29T13:34:29.788000+00:00,21.236,21.236,2.3,-0.23183333333333184
1943,20250629,9955,19,23,13,9955,9955,1264,23,13,2025-06-29T13:35:33.152000+00:00,21.21,21.21,2.5,7.425666666666667
1944,20250629,9955,19,43,3,9955,9955,1264,43,13,2025-06-29T13:35:43.334000+00:00,23.038,23.038,3.9,-0.9790000000000015
1945,20250629,9955,19,63,9,9955,9955,1264,63,18,2025-06-29T13:41:30.636000+00:00,21.344,21.344,2.4,-0.5389999999999968
1946,20250629,9955,19,22,12,9955,9955,1264,22,18,2025-06-29T13:41:42.896000+00:00,21.492,21.492,2.4,-0.7963333333333296
1947,20250629,9955,19,31,6,9955,9955,1264,31,19,2025-06-29T13:42:53.542000+00:00,23.188,23.188,3.9,-1.4234999999999995
1948,20250629,9955,19,4,8,9955,9955,1264,4,20,2025-06-29T13:43:35.564000+00:00,22.131,22.131,3.1,-0.9244999999999972
1949,20250629,9955,19,5,7,9955,9955,1264,5,21,2025-06-29T13:45:08.630000+00:00,21.676,21.676,2.4,-0.891166666666661
1950,20250629,9955,19,81,8,9955,9955,1264,81,24,2025-06-29T13:48:21.332000+00:00,22.599,22.599,3.4,-1.25
1951,20250629,9955,19,16,5,9955,9955,1264,16,25,2025-06-29T13:49:38.562000+00:00,21.308,21.308,2.3,-0.5109999999999981
1952,20250629,9955,19,44,5,9955,9955,1264,44,26,2025-06-29T13:50:52.763000+00:00,21.287,21.287,2.2,-0.9241666666666599
1953,20250629,9955,19,18,4,9955,9955,1264,18,26,2025-06-29T13:51:27.716000+00:00,22.907,22.907,3.6,-2.1599999999999993
1954,20250629,9955,19,6,11,9955,9955,1264,6,28,2025-06-29T13:53:45.441000+00:00,21.68,21.68,2.7,-1.250333333333328
1955,20250629,9955,19,22,12,9955,9955,1264,22,30,2025-06-29T13:56:28.687000+00:00,30.0,30.0,10.6,-1.0950000000000037
1956,20250629,9955,19,30,11,9955,9955,1264,30,32,2025-06-29T13:58:21.124000+00:00,21.434,21.434,2.2,-1.450333333333326
1957,20250629,9955,19,14,4,9955,9955,1264,14,33,2025-06-29T13:59:35.606000+00:00,21.865,21.865,2.8,-1.2081666666666657
1958,20250629,9955,19,10,3,9955,9955,1264,10,38,2025-06-29T14:05:48.294000+00:00,22.105,22.105,2.7,-1.536999999999999
1959,20250629,9955,19,87,6,9955,9955,1264,87,39,2025-06-29T14:06:55.950000+00:00,21.771,21.771,3.0,-0.9858333333333343
1960,20250629,9955,19,43,3,9955,9955,1264,43,39,2025-06-29T14:07:09.171000+00:00,21.087,21.087,2.2,-2.2213333333333365
1961,20250629,9955,19,27,7,9955,9955,1264,27,42,2025-06-29T14:10:20.552000+00:00,21.045,21.045,2.3,-0.5249999999999938
1962,20250629,9955,19,63,9,9955,9955,1264,63,45,2025-06-29T14:13:44.466000+00:00,21.854,21.854,2.9,-1.227333333333334
1963,20250629,9955,19,16,5,9955,9955,1264,16,49,2025-06-29T14:17:56.986000+00:00,21.536,21.536,2.4,-0.37916666666667
1964,20250629,9955,19,5,7,9955,9955,1264,5,49,2025-06-29T14:18:32.536000+00:00,21.286,21.286,2.2,-1.0408333333333317
1965,20250629,9955,19,44,5,9955,9955,1264,44,50,2025-06-29T14:19:16.051000+00:00,21.158,21.158,2.2,-1.9588333333333359
1966,20250629,9955,19,31,6,9955,9955,1264,31,50,2025-06-29T14:19:50.397000+00:00,22.284,22.284,3.0,-1.1563333333333337
1967,20250629,9955,19,4,8,9955,9955,1264,4,52,2025-06-29T14:21:10.318000+00:00,21.427,21.427,2.5,-1.0220000000000007
1968,20250629,9955,19,81,8,9955,9955,1264,81,53,2025-06-29T14:22:22.916000+00:00,21.033,21.033,2.0,-1.6464999999999936
1969,20250629,9955,19,18,4,9955,9955,1264,18,53,2025-06-29T14:23:47.998000+00:00,21.763,21.763,2.5,-1.8248333333333353
1970,20250629,9955,19,22,12,9955,9955,1264,22,60,2025-06-29T14:32:24.688000+00:00,32.643,32.643,13.6,-1.051000000000002
1971,20250706,9947,2,12,9,9947,9947,1277,12,2,2025-07-06T14:08:17.498000+00:00,28.721,28.721,2.3,6.463999999999999
1972,20250706,9947,2,18,4,9947,9947,1277,18,6,2025-07-06T14:16:33.376000+00:00,29.125,29.125,2.7,-13.87383333333333
1973,20250706,9947,2,27,7,9947,9947,1277,27,9,2025-07-06T14:22:11.077000+00:00,29.736,29.736,3.7,-14.896666666666661
1974,20250706,9947,2,12,9,9947,9947,1277,12,9,2025-07-06T14:22:24.173000+00:00,28.707,28.707,2.2,-11.234000000000002
1975,20250706,9947,2,18,4,9947,9947,1277,18,10,2025-07-06T14:23:53.899000+00:00,28.853,28.853,2.6,5.511499999999998
1976,20250706,9947,2,63,9,9947,9947,1277,63,10,2025-07-06T14:23:59.805000+00:00,28.647,28.647,2.4,8.186666666666662
1977,20250706,9947,2,16,5,9947,9947,1277,16,10,2025-07-06T14:24:06.524000+00:00,29.089,29.089,2.8,8.291499999999994
1978,20250706,9947,2,6,11,9947,9947,1277,6,10,2025-07-06T14:24:11.518000+00:00,28.523,28.523,2.5,7.039166666666663
1979,20250706,9947,2,87,6,9947,9947,1277,87,10,2025-07-06T14:24:14.486000+00:00,29.201,29.201,2.8,7.726333333333339
1980,20250706,9947,2,81,8,9947,9947,1277,81,11,2025-07-06T14:25:25.048000+00:00,29.491,29.491,3.1,17.21283333333333
1981,20250706,9947,2,1,12,9947,9947,1277,1,11,2025-07-06T14:25:32.725000+00:00,28.182,28.182,2.2,17.824666666666666
1982,20250706,9947,2,4,8,9947,9947,1277,4,11,2025-07-06T14:25:33.734000+00:00,30.63,30.63,5.1,18.792166666666677
1983,20250706,9947,2,44,5,9947,9947,1277,44,11,2025-07-06T14:25:42.487000+00:00,28.917,28.917,2.3,21.224166666666658
1984,20250706,9947,2,10,3,9947,9947,1277,10,11,2025-07-06T14:25:43.534000+00:00,28.912,28.912,2.4,18.56999999999999
1985,20250706,9947,2,14,4,9947,9947,1277,14,11,2025-07-06T14:25:44.440000+00:00,28.707,28.707,2.8,21.81083333333334
1986,20250706,9947,2,55,13,9947,9947,1277,55,11,2025-07-06T14:25:46.815000+00:00,29.554,29.554,3.2,21.84633333333333
1987,20250706,9947,2,22,12,9947,9947,1277,22,11,2025-07-06T14:25:59.565000+00:00,28.544,28.544,2.1,17.975500000000007
1988,20250706,9947,2,23,13,9947,9947,1277,23,12,2025-07-06T14:27:41.561000+00:00,29.251,29.251,2.5,29.21716666666666
1989,20250706,9947,2,31,6,9947,9947,1277,31,18,2025-07-06T14:42:15.259000+00:00,29.562,29.562,2.7,-3.38750000000001
1990,20250706,9947,2,12,9,9947,9947,1277,12,20,2025-07-06T14:47:35.833000+00:00,29.728,29.728,3.1,-35.41316666666666
1991,20250706,9947,2,14,4,9947,9947,1277,14,37,2025-07-06T15:18:04.337000+00:00,28.534,28.534,2.5,1.673833333333332
1992,20250706,9947,2,63,9,9947,9947,1277,63,38,2025-07-06T15:19:45.200000+00:00,28.205,28.205,2.3,1.0321666666666665
1993,20250706,9947,2,44,5,9947,9947,1277,44,41,2025-07-06T15:24:34.802000+00:00,29.127,29.127,3.1,-4.9925000000000015
1994,20250706,9947,2,18,4,9947,9947,1277,18,41,2025-07-06T15:24:46.957000+00:00,28.5,28.5,,-5.263666666666668
1995,20250706,9947,2,1,12,9947,9947,1277,1,41,2025-07-06T15:24:51.692000+00:00,29.6,29.6,,-3.818666666666663
1996,20250706,9947,2,10,3,9947,9947,1277,10,41,2025-07-06T15:24:52.755000+00:00,28.4,28.4,,-5.137833333333333
1997,20250706,9947,2,55,13,9947,9947,1277,55,41,2025-07-06T15:25:01.917000+00:00,28.6,28.6,,-0.9711666666666665
1998,20250706,9947,2,87,6,9947,9947,1277,87,41,2025-07-06T15:25:03.733000+00:00,29.0,29.0,,-3.70150000000001
1999,20250706,9947,2,22,12,9947,9947,1277,22,41,2025-07-06T15:25:39.003000+00:00,40.1,40.1,,-4.563166666666675
2000,20250706,9947,2,27,7,9947,9947,1277,27,42,2025-07-06T15:26:13.413000+00:00,29.952,29.952,4.6,-5.73533333333333
2001,20250706,9947,2,16,5,9947,9947,1277,16,42,2025-07-06T15:26:39.555000+00:00,28.84,28.84,2.6,-3.696500000000005
2002,20250706,9947,2,23,13,9947,9947,1277,23,42,2025-07-06T15:26:43.790000+00:00,29.2,29.2,,-7.1739999999999995
2003,20250706,9947,2,31,6,9947,9947,1277,31,42,2025-07-06T15:26:45.946000+00:00,28.646,28.646,2.5,-7.684666666666663
2004,20250706,9947,2,81,8,9947,9947,1277,81,43,2025-07-06T15:27:27.684000+00:00,40.28,40.28,14.6,-5.929833333333329
2005,20250706,9947,2,4,8,9947,9947,1277,4,44,2025-07-06T15:28:57.318000+00:00,28.214,28.214,2.4,-8.120666666666667
2006,20250727,9939,7,44,5,9939,9939,1265,44,11,2025-07-27T14:46:51.232000+00:00,23.284,23.284,2.2,-12.841333333333337
2007,20250727,9939,7,27,7,9939,9939,1265,27,11,2025-07-27T14:46:55.195000+00:00,23.599,23.599,2.9,-12.691000000000006
2008,20250727,9939,7,10,3,9939,9939,1265,10,11,2025-07-27T14:46:57.838000+00:00,26.825,26.825,3.9,-13.287166666666664
2009,20250727,9939,7,14,4,9939,9939,1265,14,11,2025-07-27T14:46:58.342000+00:00,23.404,23.404,2.5,-11.691499999999998
2010,20250727,9939,7,81,8,9939,9939,1265,81,12,2025-07-27T14:48:23.686000+00:00,23.844,23.844,2.8,-11.673166666666667
2011,20250727,9939,7,16,5,9939,9939,1265,16,12,2025-07-27T14:48:33.936000+00:00,23.806,23.806,2.5,-14.383833333333332
2012,20250727,9939,7,1,12,9939,9939,1265,1,12,2025-07-27T14:48:36.639000+00:00,25.913,25.913,4.8,-14.245833333333334
2013,20250727,9939,7,63,9,9939,9939,1265,63,12,2025-07-27T14:48:38.404000+00:00,23.635,23.635,2.8,-14.389166666666664
2014,20250727,9939,7,23,13,9939,9939,1265,23,12,2025-07-27T14:48:40.404000+00:00,24.029,24.029,2.7,-14.290166666666664
2015,20250727,9939,7,30,11,9939,9939,1265,30,12,2025-07-27T14:48:46.326000+00:00,23.269,23.269,2.3,-14.635333333333332
2016,20250727,9939,7,5,7,9939,9939,1265,5,12,2025-07-27T14:48:48.514000+00:00,23.274,23.274,2.2,-14.320500000000003
2017,20250727,9939,7,87,6,9939,9939,1265,87,12,2025-07-27T14:48:50.448000+00:00,24.13,24.13,3.2,-11.337833333333334
2018,20250727,9939,7,43,3,9939,9939,1265,43,12,2025-07-27T14:48:58.204000+00:00,23.665,23.665,2.6,-14.633833333333325
2019,20250727,9939,7,12,9,9939,9939,1265,12,12,2025-07-27T14:49:01.423000+00:00,23.609,23.609,2.4,-15.922499999999996
2020,20250727,9939,7,18,4,9939,9939,1265,18,12,2025-07-27T14:49:02.220000+00:00,23.787,23.787,2.7,-15.954333333333334
2021,20250727,9939,7,55,13,9939,9939,1265,55,12,2025-07-27T14:49:03.120000+00:00,27.528,27.528,6.2,-15.854499999999994
2022,20250727,9939,7,4,8,9939,9939,1265,4,13,2025-07-27T14:50:23.650000+00:00,24.376,24.376,3.5,-13.034666666666661
2023,20250727,9939,7,22,12,9939,9939,1265,22,13,2025-07-27T14:50:46.228000+00:00,23.33,23.33,2.2,-14.293333333333338
2024,20250727,9939,7,6,11,9939,9939,1265,6,13,2025-07-27T14:50:48.009000+00:00,23.58,23.58,2.8,-14.412666666666672
2025,20250727,9939,7,31,6,9939,9939,1265,31,13,2025-07-27T14:50:58.918000+00:00,23.802,23.802,2.6,-14.693666666666669
2026,20250727,9939,7,6,11,9939,9939,1265,6,20,2025-07-27T15:04:04.883000+00:00,23.376,23.376,2.8,-1.6629999999999945
2027,20250727,9939,7,55,13,9939,9939,1265,55,26,2025-07-27T15:14:55.941000+00:00,23.77,23.77,3.1,-2.237333333333332
2028,20250727,9939,7,43,3,9939,9939,1265,43,28,2025-07-27T15:18:31.792000+00:00,23.449,23.449,2.9,-2.30966666666667
2029,20250727,9939,7,14,4,9939,9939,1265,14,29,2025-07-27T15:20:11.108000+00:00,23.692,23.692,3.3,-2.4173333333333296
2030,20250727,9939,7,12,9,9939,9939,1265,12,30,2025-07-27T15:21:56.569000+00:00,23.059,23.059,2.3,-1.868499999999995
2031,20250727,9939,7,27,7,9939,9939,1265,27,32,2025-07-27T15:25:26.166000+00:00,23.89,23.89,3.4,-2.8230000000000026
2032,20250803,9928,4,27,7,9928,9928,1266,27,5,2025-08-03T13:10:42.523000+00:00,21.5,21.5,,-2.5106666666666726
2033,20250803,9928,4,43,3,9928,9928,1266,43,13,2025-08-03T13:22:01.414000+00:00,30.248,30.248,11.1,-1.9020000000000035
2034,20250803,9928,4,23,13,9928,9928,1266,23,14,2025-08-03T13:23:14.814000+00:00,21.345,21.345,2.6,-1.7421666666666624
2035,20250803,9928,4,31,6,9928,9928,1266,31,14,2025-08-03T13:23:15.143000+00:00,22.444,22.444,3.1,-1.6609999999999943
2036,20250803,9928,4,55,13,9928,9928,1266,55,15,2025-08-03T13:24:35.579000+00:00,21.67,21.67,2.7,-1.6571666666666687
2037,20250803,9928,4,1,12,9928,9928,1266,1,17,2025-08-03T13:27:14.953000+00:00,21.433,21.433,2.3,-1.3019999999999972
2038,20250803,9928,4,81,8,9928,9928,1266,81,18,2025-08-03T13:28:15.303000+00:00,21.145,21.145,2.1,-0.47516666666666885
2039,20250803,9928,4,16,5,9928,9928,1266,16,19,2025-08-03T13:29:34.867000+00:00,21.13,21.13,2.0,-1.092000000000001
2040,20250803,9928,4,63,9,9928,9928,1266,63,19,2025-08-03T13:29:41.506000+00:00,21.703,21.703,2.9,-1.1928333333333399
2041,20250803,9928,4,22,12,9928,9928,1266,22,20,2025-08-03T13:31:41.726000+00:00,21.295,21.295,2.1,-2.284499999999999
2042,20250803,9928,4,12,9,9928,9928,1266,12,21,2025-08-03T13:32:58.761000+00:00,22.328,22.328,3.2,-2.104499999999999
2043,20250803,9928,4,87,6,9928,9928,1266,87,30,2025-08-03T13:45:32.129000+00:00,21.754,21.754,2.8,-1.8110000000000024
2044,20250803,9928,4,4,8,9928,9928,1266,4,31,2025-08-03T13:46:07.537000+00:00,20.94,20.94,1.9,-1.3581666666666692
2045,20250803,9928,4,10,3,9928,9928,1266,10,32,2025-08-03T13:48:23.595000+00:00,21.699,21.699,2.6,-2.297499999999997
2046,20250803,9928,4,6,11,9928,9928,1266,6,33,2025-08-03T13:49:42.725000+00:00,21.096,21.096,2.2,-2.1806666666666743
2047,20250803,9928,4,43,3,9928,9928,1266,43,35,2025-08-03T13:52:42.991000+00:00,26.28,26.28,7.2,-0.23416666666667152
2048,20250803,9928,4,18,4,9928,9928,1266,18,36,2025-08-03T13:53:38.463000+00:00,21.464,21.464,2.4,-1.923333333333332
2049,20250803,9928,4,22,12,9928,9928,1266,22,37,2025-08-03T13:55:26.296000+00:00,21.541,21.541,2.4,-1.6229999999999998
2050,20250803,9928,4,23,13,9928,9928,1266,23,38,2025-08-03T13:56:46.767000+00:00,22.726,22.726,3.8,-2.212999999999996
2051,20250803,9928,4,14,4,9928,9928,1266,14,39,2025-08-03T13:57:35.927000+00:00,22.204,22.204,2.9,-0.5871666666666613
2052,20250803,9928,4,16,5,9928,9928,1266,16,40,2025-08-03T13:58:22.592000+00:00,21.136,21.136,2.0,-0.9089999999999989
2053,20250803,9928,4,5,7,9928,9928,1266,5,40,2025-08-03T13:59:03.655000+00:00,21.773,21.773,2.6,-1.6933333333333351
2054,20250803,9928,4,30,11,9928,9928,1266,30,40,2025-08-03T13:59:09.858000+00:00,22.136,22.136,3.0,-1.2163333333333337
2055,20250803,9928,4,27,7,9928,9928,1266,27,41,2025-08-03T14:00:56.554000+00:00,28.7,28.7,,-1.8539999999999968
2056,20250803,9928,4,44,5,9928,9928,1266,44,42,2025-08-03T14:02:07.096000+00:00,21.15,21.15,2.3,-1.8233333333333352
2057,20250803,9928,4,63,9,9928,9928,1266,63,43,2025-08-03T14:02:38.276000+00:00,21.45,21.45,2.9,-2.0856666666666634
2058,20250803,9928,4,81,8,9928,9928,1266,81,45,2025-08-03T14:05:10.901000+00:00,20.94,20.94,1.9,-1.710999999999996
2059,20250803,9928,4,1,12,9928,9928,1266,1,48,2025-08-03T14:10:05.385000+00:00,21.258,21.258,2.2,-2.2021666666666797
2060,20250803,9928,4,55,13,9928,9928,1266,55,51,2025-08-03T14:14:40.796000+00:00,21.423,21.423,2.6,-2.5018333333333302
2061,20250831,9920,55,18,4,9920,9920,1267,18,8,2025-08-31T13:14:08.910000+00:00,17.561,17.561,2.4,-1.6590000000000011
2062,20250831,9920,55,14,4,9920,9920,1267,14,18,2025-08-31T13:26:54.464000+00:00,17.417,17.417,2.5,-1.7434999999999998
2063,20250831,9920,55,22,12,9920,9920,1267,22,19,2025-08-31T13:28:11.388000+00:00,18.348,18.348,3.2,-1.8091666666666626
2064,20250831,9920,55,43,3,9920,9920,1267,43,19,2025-08-31T13:28:15.263000+00:00,17.986,17.986,2.8,-1.938833333333335
2065,20250831,9920,55,27,7,9920,9920,1267,27,19,2025-08-31T13:28:15.588000+00:00,17.602,17.602,2.6,0.3921666666666705
2066,20250831,9920,55,16,5,9920,9920,1267,16,22,2025-08-31T13:31:42.364000+00:00,17.081,17.081,2.0,25.379499999999993
2067,20250831,9920,55,5,7,9920,9920,1267,5,22,2025-08-31T13:32:12.034000+00:00,17.908,17.908,2.8,17.107833333333325
2068,20250831,9920,55,81,8,9920,9920,1267,81,23,2025-08-31T13:32:42.802000+00:00,17.375,17.375,2.6,46.879
2069,20250831,9920,55,4,8,9920,9920,1267,4,23,2025-08-31T13:32:50.571000+00:00,20.042,20.042,4.5,44.79966666666667
2070,20250831,9920,55,1,12,9920,9920,1267,1,23,2025-08-31T13:33:08.690000+00:00,18.74,18.74,3.4,37.07083333333333
2071,20250831,9920,55,6,11,9920,9920,1267,6,23,2025-08-31T13:33:10.759000+00:00,17.414,17.414,2.8,36.154
2072,20250831,9920,55,63,9,9920,9920,1267,63,23,2025-08-31T13:33:15.415000+00:00,18.832,18.832,3.4,34.194500000000005
2073,20250831,9920,55,30,11,9920,9920,1267,30,23,2025-08-31T13:33:26.707000+00:00,17.549,17.549,2.2,28.12633333333334
2074,20250831,9920,55,55,13,9920,9920,1267,55,23,2025-08-31T13:33:27.973000+00:00,17.67,17.67,2.7,28.201666666666664
2075,20250831,9920,55,23,13,9920,9920,1267,23,23,2025-08-31T13:33:36.849000+00:00,19.692,19.692,4.1,25.410500000000003
2076,20250831,9920,55,12,9,9920,9920,1267,12,23,2025-08-31T13:33:38.078000+00:00,17.476,17.476,2.5,24.191999999999997
2077,20250831,9920,55,10,3,9920,9920,1267,10,23,2025-08-31T13:33:46.306000+00:00,19.223,19.223,4.2,20.111666666666665
2078,20250831,9920,55,30,11,9920,9920,1267,30,27,2025-08-31T13:41:04.116000+00:00,22.209,22.209,6.7,-22.648000000000003
2079,20250831,9920,55,55,13,9920,9920,1267,55,27,2025-08-31T13:41:10.549000+00:00,29.443,29.443,13.2,-23.270000000000003
2080,20250831,9920,55,14,4,9920,9920,1267,14,40,2025-08-31T13:57:13.739000+00:00,17.949,17.949,3.3,-2.212333333333343
2081,20250831,9920,55,12,9,9920,9920,1267,12,51,2025-08-31T14:10:41.425000+00:00,17.365,17.365,2.5,
2082,20250831,9920,55,16,5,9920,9920,1267,16,52,2025-08-31T14:11:54.453000+00:00,17.042,17.042,2.1,
2083,20250831,9920,55,55,13,9920,9920,1267,55,51,2025-08-31T14:12:27.454000+00:00,30.34,30.34,15.3,19.680166666666675
2084,20250831,9920,55,18,4,9920,9920,1267,18,52,2025-08-31T14:12:28.628000+00:00,17.598,17.598,2.6,19.29283333333333
2085,20250831,9920,55,31,6,9920,9920,1267,31,52,2025-08-31T14:12:31.402000+00:00,18.27,18.27,2.8,20.2985
2086,20250831,9920,55,81,8,9920,9920,1267,81,53,2025-08-31T14:12:57.881000+00:00,18.589,18.589,3.8,50.76983333333333
2087,20250831,9920,55,4,8,9920,9920,1267,4,53,2025-08-31T14:13:05.704000+00:00,22.608,22.608,4.8,50.77250000000001
2088,20250831,9920,55,1,12,9920,9920,1267,1,53,2025-08-31T14:13:14.523000+00:00,18.261,18.261,3.3,49.71666666666666
2089,20250831,9920,55,6,11,9920,9920,1267,6,53,2025-08-31T14:13:18.898000+00:00,18.535,18.535,4.3,47.90233333333334
2090,20250831,9920,55,63,9,9920,9920,1267,63,53,2025-08-31T14:13:36.861000+00:00,17.344,17.344,2.4,39.35366666666666
2091,20250831,9920,55,23,13,9920,9920,1267,23,53,2025-08-31T14:13:40.892000+00:00,17.84,17.84,3.2,38.706
2092,20250831,9920,55,30,11,9920,9920,1267,30,52,2025-08-31T14:13:57.375000+00:00,18.552,18.552,2.7,25.017666666666667
2093,20250831,9920,55,12,9,9920,9920,1267,12,53,2025-08-31T14:13:59.140000+00:00,21.3,21.3,,31.24799999999999
2094,20250831,9920,55,87,6,9920,9920,1267,87,53,2025-08-31T14:14:13.278000+00:00,18.622,18.622,3.6,23.969333333333335
2095,20250831,9920,55,22,12,9920,9920,1267,22,53,2025-08-31T14:14:13.825000+00:00,18.147,18.147,2.9,20.957833333333333
2096,20250831,9920,55,43,3,9920,9920,1267,43,53,2025-08-31T14:14:23.235000+00:00,17.586,17.586,2.7,21.168666666666663
2097,20250831,9920,55,27,7,9920,9920,1267,27,53,2025-08-31T14:14:23.517000+00:00,17.944,17.944,3.5,20.84783333333333
2098,20250831,9920,55,5,7,9920,9920,1267,5,60,2025-08-31T14:25:15.124000+00:00,17.491,17.491,2.2,-13.646166666666666
2099,20250831,9920,55,43,3,9920,9920,1267,43,65,2025-08-31T14:31:49.153000+00:00,18.077,18.077,3.1,33.728500000000004
2100,20250831,9920,55,55,13,9920,9920,1267,55,65,2025-08-31T14:32:08.359000+00:00,18.043,18.043,3.9,23.432
2101,20250907,9912,39,30,11,9912,9912,1268,30,9,2025-09-07T13:16:53.530000+00:00,24.156,24.156,2.2,-0.697166666666663
2102,20250907,9912,39,87,6,9912,9912,1268,87,18,2025-09-07T13:29:32.907000+00:00,25.372,25.372,3.3,-0.8270000000000006
2103,20250907,9912,39,22,12,9912,9912,1268,22,19,2025-09-07T13:30:55.654000+00:00,24.372,24.372,2.3,-0.7294999999999968
2104,20250907,9912,39,14,4,9912,9912,1268,14,20,2025-09-07T13:32:17.708000+00:00,25.16,25.16,3.2,-0.2674999999999983
2105,20250907,9912,39,5,7,9912,9912,1268,5,20,2025-09-07T13:32:18.150000+00:00,26.143,26.143,4.0,-0.35899999999999943
2106,20250907,9912,39,63,9,9912,9912,1268,63,27,2025-09-07T13:41:53.352000+00:00,25.021,25.021,2.9,-1.2833333333333339
2107,20250907,9912,39,12,9,9912,9912,1268,12,28,2025-09-07T13:43:27.992000+00:00,24.916,24.916,2.9,-1.2303333333333317
2108,20250907,9912,39,55,13,9912,9912,1268,55,30,2025-09-07T13:46:20.012000+00:00,24.605,24.605,3.0,-1.2223333333333362
2109,20250907,9912,39,6,11,9912,9912,1268,6,32,2025-09-07T13:49:09.846000+00:00,24.326,24.326,2.2,-0.8879999999999957
2110,20250907,9912,39,16,5,9912,9912,1268,16,33,2025-09-07T13:50:04.888000+00:00,24.235,24.235,2.0,-0.6691666666666597
2111,20250907,9912,39,43,3,9912,9912,1268,43,33,2025-09-07T13:50:45.890000+00:00,24.971,24.971,2.8,-1.7586666666666677
2112,20250907,9912,39,1,12,9912,9912,1268,1,37,2025-09-07T13:55:17.647000+00:00,24.545,24.545,2.3,-1.2014999999999982
2113,20250907,9912,39,44,5,9912,9912,1268,44,38,2025-09-07T13:57:08.320000+00:00,23.971,23.971,2.1,-0.7023333333333284
2114,20250907,9912,39,23,13,9912,9912,1268,23,41,2025-09-07T14:01:27.096000+00:00,24.717,24.717,3.1,-0.6224999999999976
2115,20250907,9912,39,81,8,9912,9912,1268,81,45,2025-09-07T14:06:26.957000+00:00,23.602,23.602,1.9,-0.8833333333333281
2116,20250907,9912,39,4,8,9912,9912,1268,4,46,2025-09-07T14:07:50.629000+00:00,27.498,27.498,5.9,-1.595000000000006
2117,20250907,9912,39,10,3,9912,9912,1268,10,49,2025-09-07T14:12:58.481000+00:00,25.012,25.012,2.9,-0.5981666666666641
2118,20250907,9912,39,18,4,9912,9912,1268,18,49,2025-09-07T14:13:01.946000+00:00,38.418,38.418,16.2,-0.8743333333333349
2119,20250907,9912,39,31,6,9912,9912,1268,31,51,2025-09-07T14:15:37.886000+00:00,30.754,30.754,8.6,
2120,20250921,9904,144,31,6,9904,9904,1269,31,1,2025-09-21T11:06:46.440000+00:00,20.691,20.691,2.5,
2121,20250921,9904,144,23,13,9904,9904,1269,23,1,2025-09-21T11:06:49.890000+00:00,20.758,20.758,2.6,
2122,20250921,9904,144,31,6,9904,9904,1269,31,2,2025-09-21T11:09:33.338000+00:00,20.759,20.759,2.5,
2123,20250921,9904,144,23,13,9904,9904,1269,23,15,2025-09-21T11:35:01.462000+00:00,20.489,20.489,2.4,-0.5190000000000055
2124,20250921,9904,144,43,3,9904,9904,1269,43,16,2025-09-21T11:36:47.589000+00:00,21.088,21.088,2.8,-0.8058333333333276
2125,20250921,9904,144,12,9,9904,9904,1269,12,18,2025-09-21T11:39:57.929000+00:00,20.669,20.669,2.7,-0.2750000000000009
2126,20250921,9904,144,16,5,9904,9904,1269,16,19,2025-09-21T11:41:48.078000+00:00,20.5,20.5,,-0.652333333333336
2127,20250921,9904,144,30,11,9904,9904,1269,30,20,2025-09-21T11:43:29.987000+00:00,20.283,20.283,2.3,-0.007500000000002616
2128,20250921,9904,144,14,4,9904,9904,1269,14,21,2025-09-21T11:45:39.568000+00:00,25.768,25.768,8.2,0.08033333333333559
2129,20250921,9904,144,5,7,9904,9904,1269,5,26,2025-09-21T11:54:26.724000+00:00,20.845,20.845,2.4,-0.11900000000000215
2130,20250921,9904,144,55,13,9904,9904,1269,55,27,2025-09-21T11:55:46.106000+00:00,20.508,20.508,2.6,-0.8374999999999938
2131,20250921,9904,144,87,6,9904,9904,1269,87,28,2025-09-21T11:58:15.827000+00:00,21.194,21.194,3.4,-2.7076666666666704
2132,20250921,9904,144,6,11,9904,9904,1269,6,29,2025-09-21T11:59:39.966000+00:00,20.294,20.294,2.2,-1.326166666666668
2133,20250921,9904,144,10,3,9904,9904,1269,10,35,2025-09-21T12:10:52.502000+00:00,21.5,21.5,3.3,-1.1946666666666608
2134,20250921,9904,144,44,5,9904,9904,1269,44,36,2025-09-21T12:11:50.527000+00:00,20.062,20.062,2.2,-1.5549999999999973
2135,20250921,9904,144,27,7,9904,9904,1269,27,36,2025-09-21T12:12:31.329000+00:00,19.97,19.97,2.3,-2.217333333333336
