fact_lap_id,date_id,race_id,circuit_id,driver_id,team_id,stint_id,weather_context_id,session_key,meeting_key,driver_number,lap_number,lap_duration_sec,sector_1_duration_sec,sector_2_duration_sec,sector_3_duration_sec,i1_speed,i2_speed,st_speed,compound,tyre_age_lap,track_temperature_c,air_temperature_c,rainfall_flag,lap_time_delta_to_stint_best_sec,lap_time_delta_to_driver_median_sec,valid_racing_lap_flag,is_pit_lap,pit_window_flag,pit_window_relative_lap,pit_window_phase,position_nearest
58165,20251019,9888,9,30,11,9888_30_2,9888,9888,1271,30,52,99.445,26.437,39.863,33.145,225.0,184.0,298.0,SOFT,21,45.04480519480519,28.267532467532465,0,0.4619999999999891,-1.3640000000000043,True,False,False,,,
58166,20251019,9888,9,30,11,9888_30_2,9888,9888,1271,30,53,98.983,26.16,39.684,33.139,229.0,184.0,304.0,SOFT,22,45.04480519480519,28.267532467532465,0,0.0,-1.8259999999999934,True,False,False,,,
58167,20251019,9888,9,30,11,9888_30_2,9888,9888,1271,30,54,99.024,26.223,39.772,33.029,,183.0,297.0,SOFT,23,45.04480519480519,28.267532467532465,0,0.04099999999999682,-1.7849999999999966,True,False,False,,,
58168,20251019,9888,9,30,11,9888_30_2,9888,9888,1271,30,55,99.14,26.291,39.772,33.077,227.0,184.0,300.0,SOFT,24,45.04480519480519,28.267532467532465,0,0.15699999999999648,-1.668999999999997,True,False,False,,,
58169,20251019,9888,9,30,11,9888_30_2,9888,9888,1271,30,56,99.567,26.33,39.85,33.387,,183.0,303.0,SOFT,25,45.04480519480519,28.267532467532465,0,0.583999999999989,-1.2420000000000044,True,False,False,,,
58170,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,1,109.747,32.486,42.379,34.882,162.0,173.0,304.0,HARD,0,45.04480519480519,28.267532467532465,0,9.262,9.769500000000008,True,False,False,,,
58171,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,2,104.459,28.449,41.149,34.861,195.0,180.0,329.0,HARD,1,45.04480519480519,28.267532467532465,0,3.9740000000000038,4.481500000000011,True,False,False,,,
58172,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,3,103.038,27.484,40.64,34.914,216.0,172.0,329.0,HARD,2,45.04480519480519,28.267532467532465,0,2.5529999999999973,3.0605000000000047,True,False,False,,,
58173,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,4,102.087,27.487,40.67,33.93,205.0,176.0,325.0,HARD,3,45.04480519480519,28.267532467532465,0,1.6020000000000039,2.1095000000000113,True,False,False,,,
58174,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,5,101.861,27.219,40.66,33.982,213.0,176.0,310.0,HARD,4,45.04480519480519,28.267532467532465,0,1.3760000000000048,1.8835000000000122,True,False,False,,,
58175,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,6,103.099,27.28,40.622,35.197,212.0,179.0,309.0,HARD,5,45.04480519480519,28.267532467532465,0,2.6140000000000043,3.1215000000000117,True,False,False,,,
58176,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,7,132.009,27.166,55.311,49.532,211.0,154.0,250.0,HARD,6,45.04480519480519,28.267532467532465,0,31.523999999999987,32.031499999999994,True,False,False,,,
58177,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,8,128.355,34.45,55.474,38.431,175.0,151.0,149.0,HARD,7,45.04480519480519,28.267532467532465,0,27.86999999999999,28.377499999999998,True,False,False,,,
58178,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,9,100.485,26.905,40.209,33.371,218.0,180.0,313.0,HARD,8,45.04480519480519,28.267532467532465,0,0.0,0.5075000000000074,True,False,False,,,
58179,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,10,100.975,26.926,40.545,33.504,,178.0,304.0,HARD,9,45.04480519480519,28.267532467532465,0,0.4899999999999949,0.9975000000000023,True,False,False,,,
58180,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,11,101.259,26.945,40.444,33.87,215.0,177.0,307.0,HARD,10,45.04480519480519,28.267532467532465,0,0.7740000000000009,1.2815000000000083,True,False,False,,,
58181,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,12,101.685,26.969,40.595,34.121,214.0,179.0,312.0,HARD,11,45.04480519480519,28.267532467532465,0,1.2000000000000028,1.7075000000000102,True,False,False,,,
58182,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,13,101.956,27.359,40.353,34.244,212.0,177.0,329.0,HARD,12,45.04480519480519,28.267532467532465,0,1.4710000000000036,1.978500000000011,True,False,False,,,
58183,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,14,101.66,27.1,40.415,34.145,208.0,177.0,327.0,HARD,13,45.04480519480519,28.267532467532465,0,1.1749999999999972,1.6825000000000045,True,False,False,,,
58184,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,15,101.812,27.207,40.484,34.121,211.0,177.0,322.0,HARD,14,45.04480519480519,28.267532467532465,0,1.3269999999999982,1.8345000000000056,True,False,False,,,
58185,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,16,101.677,27.077,40.486,34.114,208.0,174.0,321.0,HARD,15,45.04480519480519,28.267532467532465,0,1.1920000000000073,1.6995000000000147,True,False,False,,,
58186,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,17,102.016,27.256,40.743,34.017,212.0,175.0,306.0,HARD,16,45.04480519480519,28.267532467532465,0,1.531000000000006,2.0385000000000133,True,False,False,,,
58187,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,18,101.476,27.092,40.448,33.936,213.0,179.0,315.0,HARD,17,45.04480519480519,28.267532467532465,0,0.9909999999999997,1.498500000000007,True,False,False,,,
58188,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,19,101.776,27.13,40.355,34.291,211.0,177.0,327.0,HARD,18,45.04480519480519,28.267532467532465,0,1.2909999999999968,1.7985000000000042,True,False,False,,,
58189,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,20,102.74,27.021,41.112,34.607,210.0,176.0,309.0,HARD,19,45.04480519480519,28.267532467532465,0,2.2549999999999955,2.762500000000003,True,False,False,,,
58190,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,21,101.428,26.838,40.484,34.106,212.0,178.0,312.0,HARD,20,45.04480519480519,28.267532467532465,0,0.9429999999999978,1.4505000000000052,True,False,False,,,
58191,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,22,101.47,26.848,40.635,33.987,218.0,179.0,308.0,HARD,21,45.04480519480519,28.267532467532465,0,0.9849999999999994,1.4925000000000068,True,False,False,,,
58192,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,23,101.276,26.764,40.434,34.078,217.0,178.0,306.0,HARD,22,45.04480519480519,28.267532467532465,0,0.7909999999999968,1.2985000000000042,True,False,True,-1.0,Lap before pit,
58193,20251019,9888,9,31,6,9888_31_1,9888,9888,1271,31,24,102.213,26.729,40.639,34.845,219.0,179.0,309.0,HARD,23,45.04480519480519,28.267532467532465,0,1.7279999999999944,2.235500000000002,False,True,True,0.0,Pit lap,
58194,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,25,120.408,47.802,39.663,32.943,229.0,179.0,299.0,MEDIUM,0,45.04480519480519,28.267532467532465,0,21.144999999999996,20.43050000000001,False,False,True,1.0,Pit-out lap,
58195,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,26,99.768,26.551,40.125,33.092,223.0,178.0,300.0,MEDIUM,1,45.04480519480519,28.267532467532465,0,0.5049999999999955,-0.20949999999999136,True,False,True,2.0,First normal lap after pit,
58196,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,27,99.732,26.606,39.932,33.194,222.0,180.0,306.0,MEDIUM,2,45.04480519480519,28.267532467532465,0,0.4689999999999941,-0.24549999999999272,True,False,False,,,
58197,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,28,99.433,26.879,39.795,32.759,225.0,181.0,305.0,MEDIUM,3,45.04480519480519,28.267532467532465,0,0.1700000000000017,-0.5444999999999851,True,False,False,,,
58198,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,29,99.588,26.493,39.943,33.152,,179.0,302.0,MEDIUM,4,45.04480519480519,28.267532467532465,0,0.32499999999998863,-0.3894999999999982,True,False,False,,,
58199,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,30,99.444,26.534,39.873,33.037,227.0,181.0,303.0,MEDIUM,5,45.04480519480519,28.267532467532465,0,0.18099999999999739,-0.5334999999999894,True,False,False,,,
58200,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,31,99.263,26.504,39.953,32.806,224.0,180.0,304.0,MEDIUM,6,45.04480519480519,28.267532467532465,0,0.0,-0.7144999999999868,True,False,False,,,
58201,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,32,99.57,26.547,39.92,33.103,222.0,180.0,302.0,MEDIUM,7,45.04480519480519,28.267532467532465,0,0.30699999999998795,-0.40749999999999886,True,False,False,,,
58202,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,33,99.698,26.415,39.993,33.29,223.0,181.0,309.0,MEDIUM,8,45.04480519480519,28.267532467532465,0,0.43499999999998806,-0.27949999999999875,True,False,False,,,
58203,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,34,99.814,26.521,39.913,33.38,225.0,180.0,315.0,MEDIUM,9,45.04480519480519,28.267532467532465,0,0.5509999999999877,-0.1634999999999991,True,False,False,,,
58204,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,35,99.986,26.547,39.808,33.631,212.0,182.0,338.0,MEDIUM,10,45.04480519480519,28.267532467532465,0,0.722999999999999,0.008500000000012164,True,False,False,,,
58205,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,36,100.118,26.484,39.943,33.691,224.0,180.0,306.0,MEDIUM,11,45.04480519480519,28.267532467532465,0,0.8549999999999898,0.14050000000000296,True,False,False,,,
58206,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,37,99.715,26.52,39.814,33.381,223.0,180.0,305.0,MEDIUM,12,45.04480519480519,28.267532467532465,0,0.4519999999999982,-0.26249999999998863,True,False,False,,,
58207,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,38,99.628,26.502,39.93,33.196,224.0,182.0,304.0,MEDIUM,13,45.04480519480519,28.267532467532465,0,0.3649999999999949,-0.34949999999999193,True,False,False,,,
58208,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,39,99.611,26.554,39.891,33.166,229.0,180.0,306.0,MEDIUM,14,45.04480519480519,28.267532467532465,0,0.347999999999999,-0.36649999999998784,True,False,False,,,
58209,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,40,99.865,26.522,40.021,33.322,230.0,179.0,306.0,MEDIUM,15,45.04480519480519,28.267532467532465,0,0.6019999999999897,-0.11249999999999716,True,False,False,,,
58210,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,41,99.825,26.39,40.037,33.398,227.0,181.0,306.0,MEDIUM,16,45.04480519480519,28.267532467532465,0,0.5619999999999976,-0.1524999999999892,True,False,False,,,
58211,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,42,99.969,26.428,40.092,33.449,226.0,180.0,305.0,MEDIUM,17,45.04480519480519,28.267532467532465,0,0.7059999999999889,-0.008499999999997954,True,False,False,,,
58212,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,43,99.897,26.562,39.97,33.365,,181.0,304.0,MEDIUM,18,45.04480519480519,28.267532467532465,0,0.6340000000000003,-0.08049999999998647,True,False,False,,,
58213,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,44,99.824,26.397,40.173,33.254,,180.0,307.0,MEDIUM,19,45.04480519480519,28.267532467532465,0,0.5609999999999928,-0.15349999999999397,True,False,False,,,
58214,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,45,99.565,26.361,39.973,33.231,225.0,179.0,307.0,MEDIUM,20,45.04480519480519,28.267532467532465,0,0.3019999999999925,-0.4124999999999943,True,False,False,,,
58215,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,46,99.516,26.455,39.929,33.132,224.0,182.0,313.0,MEDIUM,21,45.04480519480519,28.267532467532465,0,0.2530000000000001,-0.4614999999999867,True,False,False,,,
58216,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,47,100.668,26.425,40.525,33.718,222.0,175.0,308.0,MEDIUM,22,45.04480519480519,28.267532467532465,0,1.4050000000000011,0.6905000000000143,True,False,False,,,
58217,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,48,99.585,26.375,39.726,33.484,223.0,182.0,325.0,MEDIUM,23,45.04480519480519,28.267532467532465,0,0.3219999999999885,-0.3924999999999983,True,False,False,,,
58218,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,49,99.815,26.376,40.026,33.413,226.0,182.0,307.0,MEDIUM,24,45.04480519480519,28.267532467532465,0,0.5519999999999925,-0.16249999999999432,True,False,False,,,
58219,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,50,99.478,26.26,40.005,33.213,228.0,182.0,310.0,MEDIUM,25,45.04480519480519,28.267532467532465,0,0.2149999999999892,-0.4994999999999976,True,False,False,,,
58220,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,51,99.782,26.267,40.173,33.342,226.0,181.0,305.0,MEDIUM,26,45.04480519480519,28.267532467532465,0,0.5189999999999912,-0.19549999999999557,True,False,False,,,
58221,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,52,99.712,26.425,39.978,33.309,227.0,182.0,306.0,MEDIUM,27,45.04480519480519,28.267532467532465,0,0.44899999999999807,-0.26549999999998875,True,False,False,,,
58222,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,53,99.793,26.162,39.938,33.693,232.0,179.0,304.0,MEDIUM,28,45.04480519480519,28.267532467532465,0,0.5300000000000011,-0.18449999999998568,True,False,False,,,
58223,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,54,100.452,26.152,40.082,34.218,230.0,192.0,310.0,MEDIUM,29,45.04480519480519,28.267532467532465,0,1.188999999999993,0.47450000000000614,True,False,False,,,
58224,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,55,99.903,26.323,40.253,33.327,218.0,181.0,308.0,MEDIUM,30,45.04480519480519,28.267532467532465,0,0.6400000000000006,-0.07449999999998624,True,False,False,,,
58225,20251019,9888,9,31,6,9888_31_2,9888,9888,1271,31,56,99.687,26.353,40.051,33.283,226.0,183.0,307.0,MEDIUM,31,45.04480519480519,28.267532467532465,0,0.4239999999999924,-0.29049999999999443,True,False,False,,,
58226,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,1,110.442,32.503,42.851,35.088,175.0,174.0,315.0,MEDIUM,0,45.04480519480519,28.267532467532465,0,10.139999999999986,9.248999999999995,True,False,False,,,
58227,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,2,103.041,28.172,40.428,34.441,207.0,174.0,338.0,MEDIUM,1,45.04480519480519,28.267532467532465,0,2.73899999999999,1.847999999999999,True,False,False,,,
58228,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,3,102.241,27.451,40.561,34.229,210.0,169.0,325.0,MEDIUM,2,45.04480519480519,28.267532467532465,0,1.938999999999993,1.0480000000000018,True,False,False,,,
58229,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,4,101.843,27.283,40.772,33.788,209.0,166.0,313.0,MEDIUM,3,45.04480519480519,28.267532467532465,0,1.5409999999999968,0.6500000000000057,True,False,False,,,
58230,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,5,101.832,27.32,40.544,33.968,213.0,169.0,314.0,MEDIUM,4,45.04480519480519,28.267532467532465,0,1.529999999999987,0.6389999999999958,True,False,False,,,
58231,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,6,102.734,27.408,40.559,34.767,216.0,171.0,310.0,MEDIUM,5,45.04480519480519,28.267532467532465,0,2.431999999999988,1.5409999999999968,True,False,False,,,
58232,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,7,130.904,27.535,54.482,48.887,221.0,127.0,265.0,MEDIUM,6,45.04480519480519,28.267532467532465,0,30.60199999999999,29.711,True,False,False,,,
58233,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,8,129.108,34.788,54.22,40.1,173.0,117.0,205.0,MEDIUM,7,45.04480519480519,28.267532467532465,0,28.805999999999997,27.915000000000006,True,False,False,,,
58234,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,9,100.302,27.001,40.189,33.112,224.0,173.0,313.0,MEDIUM,8,45.04480519480519,28.267532467532465,0,0.0,-0.8909999999999911,True,False,False,,,
58235,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,10,100.988,27.067,40.301,33.62,219.0,172.0,302.0,MEDIUM,9,45.04480519480519,28.267532467532465,0,0.6859999999999928,-0.2049999999999983,True,False,False,,,
58236,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,11,101.633,27.174,40.489,33.97,,172.0,309.0,MEDIUM,10,45.04480519480519,28.267532467532465,0,1.3309999999999889,0.4399999999999977,True,False,False,,,
58237,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,12,103.233,28.084,40.827,34.322,209.0,172.0,322.0,MEDIUM,11,45.04480519480519,28.267532467532465,0,2.9309999999999974,2.0400000000000063,True,False,False,,,
58238,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,13,101.722,27.508,40.349,33.865,214.0,173.0,309.0,MEDIUM,12,45.04480519480519,28.267532467532465,0,1.4199999999999875,0.5289999999999964,True,False,False,,,
58239,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,14,101.85,27.26,40.698,33.892,219.0,170.0,307.0,MEDIUM,13,45.04480519480519,28.267532467532465,0,1.5479999999999876,0.6569999999999965,True,False,False,,,
58240,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,15,101.539,27.178,40.623,33.738,220.0,172.0,301.0,MEDIUM,14,45.04480519480519,28.267532467532465,0,1.2369999999999948,0.34600000000000364,True,False,False,,,
58241,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,16,101.736,27.305,40.587,33.844,218.0,169.0,305.0,MEDIUM,15,45.04480519480519,28.267532467532465,0,1.4339999999999975,0.5430000000000064,True,False,False,,,
58242,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,17,101.831,27.202,40.653,33.976,216.0,171.0,305.0,MEDIUM,16,45.04480519480519,28.267532467532465,0,1.5289999999999964,0.6380000000000052,True,False,False,,,
58243,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,18,101.63,27.29,40.423,33.917,213.0,171.0,308.0,MEDIUM,17,45.04480519480519,28.267532467532465,0,1.3279999999999887,0.4369999999999976,True,False,False,,,
58244,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,19,101.725,27.259,40.485,33.981,221.0,172.0,307.0,MEDIUM,18,45.04480519480519,28.267532467532465,0,1.4229999999999876,0.5319999999999965,True,False,False,,,
58245,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,20,101.384,27.285,40.364,33.735,,171.0,306.0,MEDIUM,19,45.04480519480519,28.267532467532465,0,1.0819999999999936,0.1910000000000025,True,False,False,,,
58246,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,21,101.127,26.973,40.394,33.76,222.0,172.0,308.0,MEDIUM,20,45.04480519480519,28.267532467532465,0,0.8249999999999886,-0.0660000000000025,True,False,False,,,
58247,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,22,101.193,27.045,40.48,33.668,,172.0,304.0,MEDIUM,21,45.04480519480519,28.267532467532465,0,0.8909999999999911,0.0,True,False,False,,,
58248,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,23,102.677,26.935,41.268,34.474,213.0,170.0,307.0,MEDIUM,22,45.04480519480519,28.267532467532465,0,2.375,1.4840000000000089,True,False,False,,,
58249,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,24,101.797,27.107,40.694,33.996,207.0,172.0,303.0,MEDIUM,23,45.04480519480519,28.267532467532465,0,1.4949999999999903,0.6039999999999992,True,False,False,,,
58250,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,25,101.637,27.148,40.448,34.041,214.0,173.0,305.0,MEDIUM,24,45.04480519480519,28.267532467532465,0,1.3349999999999937,0.4440000000000026,True,False,False,,,
58251,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,26,102.625,27.068,40.786,34.771,217.0,172.0,305.0,MEDIUM,25,45.04480519480519,28.267532467532465,0,2.3229999999999933,1.4320000000000022,True,False,False,,,
58252,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,27,101.68,26.96,40.737,33.983,215.0,172.0,308.0,MEDIUM,26,45.04480519480519,28.267532467532465,0,1.3780000000000001,0.487000000000009,True,False,False,,,
58253,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,28,101.41,26.981,40.552,33.877,221.0,174.0,306.0,MEDIUM,27,45.04480519480519,28.267532467532465,0,1.1079999999999899,0.21699999999999875,True,False,False,,,
58254,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,29,101.054,26.93,40.258,33.866,220.0,172.0,307.0,MEDIUM,28,45.04480519480519,28.267532467532465,0,0.7519999999999953,-0.1389999999999958,True,False,False,,,
58255,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,30,101.156,26.88,40.466,33.81,,172.0,306.0,MEDIUM,29,45.04480519480519,28.267532467532465,0,0.8539999999999992,-0.03699999999999193,True,False,False,,,
58256,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,31,101.425,26.976,40.689,33.76,218.0,174.0,306.0,MEDIUM,30,45.04480519480519,28.267532467532465,0,1.1229999999999905,0.23199999999999932,True,False,True,-1.0,Lap before pit,
58257,20251019,9888,9,43,3,9888_43_1,9888,9888,1271,43,32,102.054,26.874,40.734,34.446,222.0,175.0,307.0,MEDIUM,31,45.04480519480519,28.267532467532465,0,1.7519999999999953,0.8610000000000042,False,True,True,0.0,Pit lap,
58258,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,33,121.159,47.512,40.304,33.343,213.0,175.0,306.0,SOFT,2,45.04480519480519,28.267532467532465,0,21.986000000000004,19.966000000000008,False,False,True,1.0,Pit-out lap,
58259,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,34,99.353,26.707,39.583,33.063,223.0,173.0,308.0,SOFT,3,45.04480519480519,28.267532467532465,0,0.1799999999999926,-1.8400000000000034,True,False,True,2.0,First normal lap after pit,
58260,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,35,99.779,26.882,39.735,33.162,217.0,173.0,309.0,SOFT,4,45.04480519480519,28.267532467532465,0,0.6059999999999945,-1.4140000000000015,True,False,False,,,
58261,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,36,99.892,26.699,39.879,33.314,223.0,174.0,305.0,SOFT,5,45.04480519480519,28.267532467532465,0,0.7189999999999941,-1.301000000000002,True,False,False,,,
58262,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,37,100.186,26.79,39.993,33.403,221.0,176.0,305.0,SOFT,6,45.04480519480519,28.267532467532465,0,1.0130000000000052,-1.0069999999999908,True,False,False,,,
58263,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,38,99.852,26.784,39.965,33.103,226.0,176.0,303.0,SOFT,7,45.04480519480519,28.267532467532465,0,0.679000000000002,-1.340999999999994,True,False,False,,,
58264,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,39,99.884,26.727,39.867,33.29,218.0,174.0,306.0,SOFT,8,45.04480519480519,28.267532467532465,0,0.7109999999999985,-1.3089999999999975,True,False,False,,,
58265,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,40,99.971,26.807,39.908,33.256,,174.0,308.0,SOFT,9,45.04480519480519,28.267532467532465,0,0.7980000000000018,-1.2219999999999942,True,False,False,,,
58266,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,41,100.114,26.7,40.001,33.413,219.0,173.0,306.0,SOFT,10,45.04480519480519,28.267532467532465,0,0.9410000000000025,-1.0789999999999935,True,False,False,,,
58267,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,42,99.748,26.613,39.794,33.341,225.0,175.0,307.0,SOFT,11,45.04480519480519,28.267532467532465,0,0.5750000000000028,-1.4449999999999932,True,False,False,,,
58268,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,43,99.806,26.735,39.864,33.207,223.0,174.0,304.0,SOFT,12,45.04480519480519,28.267532467532465,0,0.6329999999999956,-1.3870000000000005,True,False,False,,,
58269,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,44,99.911,26.72,40.08,33.111,224.0,174.0,305.0,SOFT,13,45.04480519480519,28.267532467532465,0,0.7379999999999995,-1.2819999999999965,True,False,False,,,
58270,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,45,100.031,26.671,40.024,33.336,221.0,174.0,301.0,SOFT,14,45.04480519480519,28.267532467532465,0,0.8580000000000041,-1.161999999999992,True,False,False,,,
58271,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,46,99.625,26.585,39.782,33.258,225.0,175.0,309.0,SOFT,15,45.04480519480519,28.267532467532465,0,0.4519999999999982,-1.5679999999999978,True,False,False,,,
58272,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,47,99.445,26.587,39.733,33.125,,175.0,306.0,SOFT,16,45.04480519480519,28.267532467532465,0,0.27199999999999136,-1.7480000000000047,True,False,False,,,
58273,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,48,100.142,26.875,39.883,33.384,,176.0,307.0,SOFT,17,45.04480519480519,28.267532467532465,0,0.9689999999999941,-1.051000000000002,True,False,False,,,
58274,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,49,99.646,26.512,39.882,33.252,232.0,176.0,308.0,SOFT,18,45.04480519480519,28.267532467532465,0,0.472999999999999,-1.546999999999997,True,False,False,,,
58275,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,50,99.973,26.664,40.025,33.284,226.0,175.0,311.0,SOFT,19,45.04480519480519,28.267532467532465,0,0.7999999999999972,-1.2199999999999989,True,False,False,,,
58276,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,51,100.373,26.672,40.303,33.398,222.0,175.0,303.0,SOFT,20,45.04480519480519,28.267532467532465,0,1.2000000000000028,-0.8199999999999932,True,False,False,,,
58277,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,52,100.547,26.439,40.367,33.741,218.0,176.0,310.0,SOFT,21,45.04480519480519,28.267532467532465,0,1.3739999999999952,-0.6460000000000008,True,False,False,,,
58278,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,53,100.888,26.806,40.099,33.983,222.0,175.0,299.0,SOFT,22,45.04480519480519,28.267532467532465,0,1.7150000000000034,-0.3049999999999926,True,False,False,,,
58279,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,54,99.173,26.517,39.662,32.994,228.0,174.0,304.0,SOFT,23,45.04480519480519,28.267532467532465,0,0.0,-2.019999999999996,True,False,False,,,
58280,20251019,9888,9,43,3,9888_43_2,9888,9888,1271,43,55,101.792,28.455,39.924,33.413,225.0,180.0,305.0,SOFT,24,45.04480519480519,28.267532467532465,0,2.6189999999999998,0.5990000000000038,True,False,False,,,
58281,20251019,9888,9,44,5,9888_44_1,9888,9888,1271,44,1,103.507,29.107,40.721,33.679,201.0,178.0,302.0,MEDIUM,0,45.04480519480519,28.267532467532465,0,4.152000000000001,3.5860000000000127,True,False,False,,,
